id,company_name,industry,current_asset,fixed_asset,current_liability,fixed_liability,net_asset,total_asset,total_liability,edinet_code,security_code,fiscal_period_end_date
2395,東邦化学工業,化学,30607000000,21799000000,20260000000,19057000000,13089000000,52406000000,52406000000,E00886,44090,2019/03/31
2396,大日精化工業,化学,109546000000,81154000000,63302000000,31343000000,96055000000,190700000000,190700000000,E00902,41160,2019/03/31
2397,イサム塗料,化学,9422204000,8886131000,2347528000,1025112000,14935695000,18308335000,18308335000,E00910,46240,2019/03/31
2398,テーオーシー,不動産業,34055000000,78622000000,9304000000,15139000000,88234000000,112677000000,112677000000,E00926,88410,2019/03/31
2399,ロート製薬,医薬品,116402000000,84550000000,60760000000,8004000000,132188000000,200952000000,200952000000,E00942,45270,2019/03/31
2400,東和薬品,医薬品,108206000000,80597000000,37177000000,59854000000,91772000000,188803000000,188803000000,E00974,45530,2019/03/31
2401,川口化学工業,化学,4651868000,2633230000,3862692000,1473661000,1948745000,7285098000,7285098000,E01006,43610,2019/11/30
2402,ダイトーケミックス,化学,7948000000,8959000000,3486000000,2371000000,11050000000,16907000000,16907000000,E01014,43660,2019/03/31
2403,ファンケル,化学,46689000000,33617000000,17951000000,1438000000,60917000000,80306000000,80306000000,E01046,49210,2019/03/31
2404,昭和シェル石油,石油・石炭製品,594452000000,446192000000,568610000000,188614000000,283420000000,1040644000000,1040644000000,E01070,50020,2019/03/31
2405,藤倉コンポジット,ゴム製品,21630094000,13951577000,7497701000,3905860000,24178110000,35581671000,35581671000,E01094,51210,2019/03/31
2406,リーガルコーポレーション,その他製品,18473000000,11835000000,10336000000,3969000000,16003000000,30308000000,30308000000,E01118,79380,2019/03/31
2407,日本山村硝子,ガラス・土石製品,43609000000,61396000000,21855000000,27902000000,55248000000,105005000000,105005000000,E01126,52100,2019/03/31
2408,日本コンクリート工業,ガラス・土石製品,31843877000,44097096000,24471355000,12629347000,38840271000,75940973000,75940973000,E01142,52690,2019/03/31
2409,黒崎播磨,ガラス・土石製品,89094000000,46328000000,62702000000,16483000000,56237000000,135422000000,135422000000,E01150,53520,2019/03/31
2410,ノザワ,ガラス・土石製品,13058458000,14437370000,8200850000,3871116000,15423862000,27495828000,27495828000,E01166,52370,2019/03/31
2411,スパンクリートコーポレーション,ガラス・土石製品,,,,,,0,0,E01174,52770,2019/03/31
2412,京セラ,電気機器,,,,,,0,0,E01182,69710,2019/03/31
2413,ジオスター,ガラス・土石製品,22818311000,10148500000,11870248000,1555057000,19541506000,32966811000,32966811000,E01206,52820,2019/03/31
2414,アジアパイルホールディングス,ガラス・土石製品,52656000000,26849000000,39074000000,4770000000,35661000000,79505000000,79505000000,E01222,52880,2019/03/31
2415,トピー工業,輸送用機器,141751000000,142447000000,97907000000,73929000000,112362000000,284198000000,284198000000,E01230,72310,2019/03/31
2416,大平洋金属,鉄鋼,46065000000,25867000000,3557000000,3936000000,64439000000,71932000000,71932000000,E01254,55410,2019/03/31
2417,大阪製鐵,鉄鋼,131252000000,70781000000,39259000000,16699000000,146075000000,202033000000,202033000000,E01262,54490,2019/03/31
2418,パウダーテック,鉄鋼,7746976000,6759848000,2776753000,492686000,11237385000,14506824000,14506824000,E01294,56950,2019/03/31
2419,大紀アルミニウム工業所,非鉄金属,68574000000,22228000000,46767000000,9518000000,34517000000,90802000000,90802000000,E01318,57020,2019/03/31
2420,フジクラ,非鉄金属,323259000000,315058000000,259174000000,138233000000,240910000000,638317000000,638317000000,E01334,58030,2019/03/31
2421,ＯＳＪＢホールディングス,建設業,35442000000,11232000000,14542000000,4333000000,27799000000,46674000000,46674000000,E01358,59120,2019/03/31
2422,中国工業,金属製品,5717338000,5353073000,4117723000,2514942000,4437746000,11070411000,11070411000,E01366,59740,2019/03/31
2423,東プレ,金属製品,101707000000,137465000000,67742000000,12160000000,159270000000,239172000000,239172000000,E01382,59750,2019/03/31
2424,北沢産業,卸売業,9193033000,8034893000,6939424000,1233578000,9054924000,17227926000,17227926000,E01398,99300,2019/03/31
2425,イーグル工業,機械,81744000000,90688000000,41456000000,42091000000,88885000000,172432000000,172432000000,E01414,64860,2019/03/31
2426,不二サッシ,金属製品,53437000000,37063000000,44648000000,26128000000,19724000000,90500000000,90500000000,E01422,59400,2019/03/31
2427,アルインコ,金属製品,31513141000,22788906000,16123240000,11819385000,26359422000,54302047000,54302047000,E01430,59330,2019/03/20
2428,パイオラックス,金属製品,57644000000,44511000000,8890000000,2764000000,90501000000,102155000000,102155000000,E01438,59880,2019/03/31
2429,オーネックス,金属製品,4254851000,6010121000,1869562000,2833063000,5562347000,10264972000,10264972000,E01446,59870,2019/06/30
2430,放電精密加工研究所,機械,5884849000,9327341000,3823930000,3705049000,7683211000,15212190000,15212190000,E01454,64690,2019/02/28
2431,サンコーテクノ,金属製品,9426051000,6641641000,2291003000,1437761000,12338928000,16067692000,16067692000,E01462,34350,2019/03/31
2432,三浦工業,機械,,,,,,0,0,E01478,60050,2019/03/31
2433,アマダホールディングス,機械,,,,,,0,0,E01486,61130,2019/03/31
2434,高松機械工業,機械,17311000000,6425000000,7665000000,1543000000,14528000000,23736000000,23736000000,E01510,61550,2019/03/31
2435,石川製作所,機械,8594120000,3383304000,6215187000,2336106000,3426131000,11977424000,11977424000,E01518,62080,2019/03/31
2436,東京自働機械製作所,機械,,,,,,0,0,E01534,63600,2019/03/31
2437,旭精機工業,機械,,,,,,0,0,E01550,61110,2019/03/31
2438,アマノ,機械,95449000000,52160000000,35569000000,5447000000,106593000000,147609000000,147609000000,E01590,64360,2019/03/31
2439,リケン,機械,50516000000,59537000000,20234000000,12566000000,77253000000,110053000000,110053000000,E01598,64620,2019/03/31
2440,フジテック,機械,131181000000,53508000000,66241000000,4525000000,113923000000,184689000000,184689000000,E01622,64060,2019/03/31
2441,テルモ,精密機器,,,,,,0,0,E01630,45430,2019/03/31
2442,水道機工,機械,17827000000,5309000000,9389000000,2504000000,11243000000,23136000000,23136000000,E01646,64030,2019/03/31
2443,鶴見製作所,機械,43657000000,28503000000,10650000000,2104000000,59406000000,72160000000,72160000000,E01662,63510,2019/03/31
2444,レオン自動機,機械,16036042000,16143712000,6803172000,1509126000,23867456000,32179754000,32179754000,E01670,62720,2019/03/31
2445,コンセック,卸売業,5542678000,6362057000,3172799000,1251008000,7480928000,11904735000,11904735000,E01686,98950,2019/03/31
2446,カワタ,機械,18228987000,5552848000,10357498000,3570141000,9854196000,23781835000,23781835000,E01694,62920,2019/03/31
2447,ユーシン精機,機械,19964853000,13232406000,5860064000,219710000,27117485000,33197259000,33197259000,E01710,64820,2019/03/31
2448,オーイズミ,機械,13870782000,18225542000,6011813000,11266696000,14817815000,32096324000,32096324000,E01718,64280,2019/03/31
2449,エヌ・ピー・シー,機械,3815148000,4107152000,1480785000,20681000,6420834000,7922300000,7922300000,E01734,62550,2019/08/31
2450,東洋電機製造,電気機器,26019000000,31982000000,14763000000,18433000000,24805000000,58001000000,58001000000,E01742,65050,2019/05/31
2451,ダイヘン,電気機器,100247000000,67327000000,58579000000,26292000000,82703000000,167574000000,167574000000,E01750,66220,2019/03/31
2452,デンヨー,電気機器,49849000000,24236000000,14624000000,3170000000,56291000000,74085000000,74085000000,E01758,65170,2019/03/31
2453,富士通,電気機器,,,,,,0,0,E01766,67020,2019/03/31
2454,アンリツ,電気機器,,,,,,0,0,E01774,67540,2019/03/31
2455,帝国通信工業,電気機器,15939357000,9565391000,2541028000,1299752000,21663968000,25504748000,25504748000,E01782,67630,2019/03/31
2456,サンケン電気,電気機器,103903000000,84288000000,56409000000,53242000000,78540000000,188191000000,188191000000,E01790,67070,2019/03/31
2457,東亜ディーケーケー,電気機器,15234000000,7558000000,3923000000,3029000000,15840000000,22792000000,22792000000,E01798,68480,2019/03/31
2458,山洋電気,電気機器,,,,,,0,0,E01806,65160,2019/03/31
2459,ユニデンホールディングス,電気機器,23362000000,16247000000,4245000000,4674000000,30690000000,39609000000,39609000000,E01830,68150,2019/03/31
2460,ＩＭＡＧＩＣＡ　ＧＲＯＵＰ,情報・通信業,40119332000,24606187000,26712502000,10115616000,27897401000,64725519000,64725519000,E01862,68790,2019/03/31
2461,サンテック,電気機器,4851671000,5712752000,1111596000,543803000,8909024000,10564423000,10564423000,E01870,67770,2019/03/31
2462,横河電機,電気機器,306560000000,163553000000,147669000000,26293000000,296151000000,470113000000,470113000000,E01878,68410,2019/03/31
2463,岩崎電気,電気機器,43832000000,23455000000,18384000000,21966000000,26937000000,67287000000,67287000000,E01886,69240,2019/03/31
2464,ＫＯＡ,電気機器,39445000000,37910000000,13582000000,3933000000,59840000000,77355000000,77355000000,E01902,69990,2019/03/31
2465,日本ケミコン,電気機器,78254000000,60030000000,47389000000,42980000000,47915000000,138284000000,138284000000,E01926,69970,2019/03/31
2466,テクノ・セブン,電気機器,1433255000,2448894000,432508000,674747000,2774894000,3882149000,3882149000,E01942,68520,2019/03/31
2467,アドバンテスト,電気機器,,,,,,0,0,E01950,68570,2019/03/31
2468,図研,電気機器,33863156000,13327811000,10116979000,4023931000,33050057000,47190967000,47190967000,E01966,69470,2019/03/31
2469,ＮＫＫスイッチズ,電気機器,9125388000,3787949000,1941821000,461348000,10510168000,12913337000,12913337000,E01974,69430,2019/03/31
2470,フクシマガリレイ,機械,60422276000,26200654000,31088484000,1646899000,53887547000,86622930000,86622930000,E02006,64200,2019/03/31
2471,日本マイクロニクス,電気機器,20944000000,13299000000,8543000000,2874000000,22826000000,34243000000,34243000000,E02030,68710,2019/09/30
2472,アルメディオ,その他製品,2798214000,1019328000,1405180000,202692000,2209670000,3817542000,3817542000,E02046,78590,2019/03/31
2473,サン電子,電気機器,22595962000,4165200000,16275364000,431400000,10054398000,26761162000,26761162000,E02070,67360,2019/03/31
2474,メルコホールディングス,電気機器,67229000000,21446000000,28510000000,5397000000,54768000000,88675000000,88675000000,E02086,66760,2019/03/31
2475,三菱重工業,機械,,,,,,0,0,E02126,70110,2019/03/31
2476,日本車輌製造,輸送用機器,75000000000,59194000000,37297000000,64450000000,32447000000,134194000000,134194000000,E02134,71020,2019/03/31
2477,日産自動車,輸送用機器,11613105000000,7339240000000,7730531000000,5598304000000,5623510000000,18952345000000,18952345000000,E02142,72010,2019/03/31
2478,日産車体,輸送用機器,209417000000,59097000000,89720000000,12769000000,166025000000,268514000000,268514000000,E02150,72220,2019/03/31
2479,東京ラヂエーター製造,輸送用機器,22138027000,8936975000,7457225000,583486000,23034291000,31075002000,31075002000,E02158,72350,2019/03/31
2480,本田技研工業,輸送用機器,,,,,,0,0,E02166,72670,2019/03/31
2481,河西工業,輸送用機器,68588000000,74698000000,49457000000,23679000000,70150000000,143286000000,143286000000,E02174,72560,2019/03/31
2482,日本精機,輸送用機器,,,,,,0,0,E02214,72870,2019/03/31
2483,エイチワン,金属製品,,,,,,0,0,E02222,59890,2019/03/31
2484,タツミ,輸送用機器,4700331000,4144076000,2583089000,1267594000,4993724000,8844407000,8844407000,E02230,72680,2019/03/31
2485,エッチ・ケー・エス,輸送用機器,5321011000,6859825000,2747358000,884105000,8549373000,12180836000,12180836000,E02238,72190,2019/08/31
2486,ファルテック,輸送用機器,38575000000,32721000000,36808000000,15709000000,18779000000,71296000000,71296000000,E02246,72150,2019/03/31
2487,ジャムコ,輸送用機器,80602172000,22378679000,59556639000,12708736000,30715476000,102980851000,102980851000,E02254,74080,2019/03/31
2488,オーバル,精密機器,10483990000,10260182000,3923297000,3635217000,13185658000,20744172000,20744172000,E02270,77270,2019/03/31
2489,チノー,電気機器,18899801000,8503158000,9046561000,2407867000,15948531000,27402959000,27402959000,E02286,68500,2019/03/31
2490,リズム時計工業,精密機器,25736000000,14076000000,5620000000,6185000000,28007000000,39812000000,39812000000,E02294,77690,2019/03/31
2491,川澄化学工業,精密機器,30010000000,14179000000,3643000000,2177000000,38369000000,44189000000,44189000000,E02310,77030,2019/03/31
2492,ブイ・テクノロジー,精密機器,74699000000,5605000000,50517000000,1801000000,27986000000,80304000000,80304000000,E02334,77170,2019/03/31
2493,アルチザネットワークス,電気機器,3797902000,1249932000,1341220000,388461000,3318153000,5047834000,5047834000,E02342,67780,2019/07/31
2494,グローブライド,その他製品,47261000000,27083000000,34141000000,16937000000,23266000000,74344000000,74344000000,E02382,79900,2019/03/31
2495,エンプラス,電気機器,36818000000,19837000000,3923000000,1125000000,51607000000,56655000000,56655000000,E02390,69610,2019/03/31
2496,キングジム,その他製品,17596567000,8536097000,3677765000,1120380000,21334519000,26132664000,26132664000,E02398,79620,2019/06/20
2497,クリナップ,その他製品,47833000000,32574000000,22695000000,6887000000,50825000000,80407000000,80407000000,E02406,79550,2019/03/31
2498,シード,精密機器,17131142000,22814980000,18291648000,10878097000,10776377000,39946122000,39946122000,E02414,77430,2019/03/31
2499,ＭＩＣＳ化学,化学,2365109000,1519677000,661171000,26584000,3197031000,3884786000,3884786000,E02430,78990,2019/04/30
2500,マルゼン,金属製品,34488473000,19536590000,16095123000,3394150000,34535790000,54025063000,54025063000,E02438,59820,2019/02/28
2501,アーク,その他製品,32695000000,15125000000,11713000000,5365000000,30742000000,47820000000,47820000000,E02446,78730,2019/03/31
2502,ＳＨＯＥＩ,その他製品,14679209000,3572905000,2240108000,946152000,15065854000,18252114000,18252114000,E02470,78390,2019/09/30
2503,ミクロン精密,機械,7328555000,5586179000,1690391000,144871000,11079472000,12914734000,12914734000,E02478,61590,2019/08/31
2504,ニックス,化学,3048850000,2271134000,1026291000,725064000,3568629000,5319984000,5319984000,E02494,42430,2019/09/30
2505,日本紙パルプ商事,卸売業,191553000000,158062000000,197344000000,57566000000,94705000000,349615000000,349615000000,E02510,80320,2019/03/31
2506,菱電商事,卸売業,117753000000,14976000000,61216000000,5797000000,65716000000,132729000000,132729000000,E02518,80840,2019/03/31
2507,三共生興,卸売業,18436000000,30539000000,7518000000,5457000000,36000000000,48975000000,48975000000,E02534,80180,2019/03/31
2508,神栄,卸売業,16018000000,8352000000,15364000000,6208000000,2798000000,24370000000,24370000000,E02542,30040,2019/03/31
2509,三菱食品,卸売業,567219000000,143721000000,512880000000,21953000000,176107000000,710940000000,710940000000,E02558,74510,2019/03/31
2510,中央魚類,卸売業,28934000000,44598000000,25150000000,22674000000,25708000000,73532000000,73532000000,E02566,80300,2019/03/31
2511,スターゼン,卸売業,78674000000,47241000000,45713000000,27980000000,52222000000,125915000000,125915000000,E02574,80430,2019/03/31
2512,中部水産,卸売業,,,,,,0,0,E02646,81450,2019/03/31
2513,立花エレテック,卸売業,96470000000,24699000000,50873000000,2380000000,67916000000,121169000000,121169000000,E02678,81590,2019/03/31
2514,コニシ,化学,75005000000,33396000000,42097000000,5391000000,60913000000,108401000000,108401000000,E02686,49560,2019/03/31
2515,ソレキア,卸売業,11623844000,2419980000,6165568000,1372842000,6505414000,14043824000,14043824000,E02718,98670,2019/03/31
2516,泉州電業,卸売業,44512000000,24077000000,26049000000,2790000000,39750000000,68589000000,68589000000,E02742,98240,2019/10/31
2517,愛光電気,卸売業,,,,,,0,0,E02750,99090,2019/03/20
2518,アルテック,卸売業,8527829000,5439001000,3123620000,682176000,10161034000,13966830000,13966830000,E02774,99720,2019/11/30
